Device,Connector,Led,X,Y,Z,line,Type
0,3,121,37,99,0,5,0
0,3,122,37,98,0,5,0
0,3,123,37,97,0,5,0
0,3,124,37,96,0,5,0
0,3,125,37,95,0,5,0
0,3,126,37,94,0,5,0
0,3,127,37,93,0,5,0
0,4,0,30,112,0,6,0
0,4,1,30,113,0,6,0
0,4,2,30,114,0,6,0
0,4,3,30,115,0,6,0
0,4,4,30,116,0,6,0
0,4,5,30,117,0,6,0
0,4,6,30,118,0,6,0
0,4,7,30,119,0,6,0
0,4,8,30,120,0,6,0
0,4,9,30,121,0,6,0
0,4,10,30,122,0,6,0
0,4,11,30,123,0,6,0
0,4,12,30,124,0,6,0
0,4,13,30,125,0,6,0
0,4,14,30,126,0,6,0
0,4,15,30,127,0,6,0
0,4,16,31,127,0,6,0
0,4,17,31,126,0,6,0
0,4,18,31,125,0,6,0
0,4,19,31,124,0,6,0
0,4,20,31,123,0,6,0
0,4,21,31,122,0,6,0
0,4,22,31,121,0,6,0
0,4,23,31,120,0,6,0
0,4,24,31,119,0,6,0
0,4,25,31,118,0,6,0
0,4,26,31,117,0,6,0
0,4,27,31,116,0,6,0
0,4,28,31,115,0,6,0
0,4,29,31,114,0,6,0
0,4,30,31,113,0,6,0
0,4,31,31,112,0,6,0
0,4,32,32,112,0,6,0
0,4,33,32,113,0,6,0
0,4,34,32,114,0,6,0
0,4,35,32,115,0,6,0
0,4,36,32,116,0,6,0
0,4,37,32,117,0,6,0
0,4,38,32,118,0,6,0
0,4,39,32,119,0,6,0
0,4,40,32,120,0,6,0
0,4,41,32,121,0,6,0
0,4,42,32,122,0,6,0
0,4,43,32,123,0,6,0
0,4,44,32,124,0,6,0
0,4,45,32,125,0,6,0
0,4,46,32,126,0,6,0
0,4,47,32,127,0,6,0
0,4,48,33,127,0,6,0
0,4,49,33,126,0,6,0
0,4,50,33,125,0,6,0
0,4,51,33,124,0,6,0
0,4,52,33,123,0,6,0
0,4,53,33,122,0,6,0
0,4,54,33,121,0,6,0
0,4,55,33,120,0,6,0
0,4,56,33,119,0,6,0
0,4,57,33,118,0,6,0
0,4,58,33,117,0,6,0
0,4,59,33,116,0,6,0
0,4,60,33,115,0,6,0
0,4,61,33,114,0,6,0
0,4,62,33,113,0,6,0
0,4,63,33,112,0,6,0
0,4,64,34,112,0,6,0
0,4,65,34,113,0,6,0
0,4,66,34,114,0,6,0
0,4,67,34,115,0,6,0
0,4,68,34,116,0,6,0
0,4,69,34,117,0,6,0
0,4,70,34,118,0,6,0
0,4,71,34,119,0,6,0
0,4,72,34,120,0,6,0
0,4,73,34,121,0,6,0
0,4,74,34,122,0,6,0
0,4,75,34,123,0,6,0
0,4,76,34,124,0,6,0
0,4,77,34,125,0,6,0
0,4,78,34,126,0,6,0
0,4,79,34,127,0,6,0
0,4,80,35,127,0,6,0
0,4,81,35,126,0,6,0
0,4,82,35,125,0,6,0
0,4,83,35,124,0,6,0
0,4,84,35,123,0,6,0
0,4,85,35,122,0,6,0
0,4,86,35,121,0,6,0
0,4,87,35,120,0,6,0
0,4,88,35,119,0,6,0
0,4,89,35,118,0,6,0
0,4,90,35,117,0,6,0
0,4,91,35,116,0,6,0
0,4,92,35,115,0,6,0
0,4,93,35,114,0,6,0
0,4,94,35,113,0,6,0
0,4,95,35,112,0,6,0
0,4,96,36,112,0,6,0
0,4,97,36,113,0,6,0
0,4,98,36,114,0,6,0
0,4,99,36,115,0,6,0
0,4,100,36,116,0,6,0
0,4,101,36,117,0,6,0
0,4,102,36,118,0,6,0
0,4,103,36,119,0,6,0
0,4,104,36,120,0,6,0
0,4,105,36,121,0,6,0
0,4,106,36,122,0,6,0
0,4,107,36,123,0,6,0
0,4,108,36,124,0,6,0
0,4,109,36,125,0,6,0
0,4,110,36,126,0,6,0
0,4,111,36,127,0,6,0
0,4,112,37,127,0,6,0
0,4,113,37,126,0,6,0
0,4,114,37,125,0,6,0
0,4,115,37,124,0,6,0
0,4,116,37,123,0,6,0
0,4,117,37,122,0,6,0
0,4,118,37,121,0,6,0
0,4,119,37,120,0,6,0
0,4,120,37,119,0,6,0
0,4,121,37,118,0,6,0
0,4,122,37,117,0,6,0
0,4,123,37,116,0,6,0
0,4,124,37,115,0,6,0
0,4,125,37,114,0,6,0
0,4,126,37,113,0,6,0
0,4,127,37,112,0,6,0
0,5,0,30,93,0,7,0
0,5,1,30,94,0,7,0
0,5,2,30,95,0,7,0
0,5,3,30,96,0,7,0
0,5,4,30,97,0,7,0
0,5,5,30,98,0,7,0
